Row Labels	Day 5- 23C (Silo 9)	Day 5- 29C (Silo 8)	Day 8- 23C (Silo 9)	Day 8- 29C (Silo 8)								
CGI_10021311	133693304	41100642	44923201	61689866	K1RZK6	K1RZK6_CRAGI	unreviewed	UPF0249 protein ydjC-like protein	CGI_10021311	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	298	GO:0005975; GO:0016810
CGI_10020770	73822680	79059465	62360568	66011556	K1QB86	K1QB86_CRAGI	unreviewed	Dynamin-1	CGI_10020770	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	562	GO:0003924; GO:0005525; GO:0072583
CGI_10011284	25932878	115720044	53753762	85619761	K1Q5N1	K1Q5N1_CRAGI	unreviewed	Sperm-associated antigen 8	CGI_10011284	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	204	
CGI_10021561	70241	178341065	45991	102540181	K1QJX0	K1QJX0_CRAGI	unreviewed	Kyphoscoliosis peptidase	CGI_10021561	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1297	
CGI_10026309	27566094	89808301	28740785	134594734	K1PJE1	K1PJE1_CRAGI	unreviewed	Valacyclovir hydrolase	CGI_10026309	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	289	GO:0016787
CGI_10016936	21547031	118728355	40890754	99445209								
CGI_10021393	82884232	196940170	140807	214915	K1RIT0	K1RIT0_CRAGI	unreviewed	Uncharacterized protein	CGI_10021393	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	192	GO:0005509; GO:0005576; GO:0007160
CGI_10025127	80693	66925488	6810167	206124715	K1R1C3	K1R1C3_CRAGI	unreviewed	Uncharacterized protein	CGI_10025127	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	230	
CGI_10012578	31407554	92658458	43561141	112307024	K1QNS0	K1QNS0_CRAGI	unreviewed	Ubiquitin-conjugating enzyme E2 6	CGI_10012578	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	654	
CGI_10028030	19211291	134937667	35791296	89821289	K1S493	K1S493_CRAGI	unreviewed	Uncharacterized protein	CGI_10028030	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1517	GO:0005525; GO:0005622; GO:0007264
CGI_10017301	5826836	115578171	44584	157852817	K1Q9G9	K1Q9G9_CRAGI	unreviewed	Uncharacterized protein	CGI_10017301	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	379	
CGI_10026314	23279489	120125014	56093185	79705505	K1PJE6	K1PJE6_CRAGI	unreviewed	HEAT repeat-containing protein 7A	CGI_10026314	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	626	
CGI_10028023		130819307	15713884	131092849	K1REP0	K1REP0_CRAGI	unreviewed	Uncharacterized protein	CGI_10028023	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	101	GO:0000276; GO:0015078; GO:0015986
CGI_10021938	71074742	749989	64198037	140344454	K1Q8Z8	K1Q8Z8_CRAGI	unreviewed	Ras-related C3 botulinum toxin substrate 2	CGI_10021938	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	195	GO:0005525; GO:0005622; GO:0007264
CGI_10009825	26330	68831	275770836	93686	K1PSE5	K1PSE5_CRAGI	unreviewed	Transforming acidic coiled-coil-containing protein 1	CGI_10009825	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	614	
CGI_10004929	18721234	59484671	53662217	143159576	K1QU26	K1QU26_CRAGI	unreviewed	Calpain-5	CGI_10004929	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1496	GO:0004198; GO:0005622; GO:0051493
CGI_10006438	18721234	59484671	53662217	143159576	K1RWI3	K1RWI3_CRAGI	unreviewed	Calpain-5	CGI_10006438	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	636	GO:0004198; GO:0005622; GO:0051493
CGI_10008828	18721234	59484671	53662217	143159576	K1R1C6	K1R1C6_CRAGI	unreviewed	Calpain-5	CGI_10008828	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	643	GO:0004198; GO:0005622
CGI_10023863	18721234	59484671	53662217	143159576	K1RSB8	K1RSB8_CRAGI	unreviewed	Calpain-5	CGI_10023863	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	609	GO:0004198; GO:0005622; GO:0051493
CGI_10008705	31259493	135218178	44482054	63594265	K1PSG6	K1PSG6_CRAGI	unreviewed	Neutral and basic amino acid transport protein rBAT	CGI_10008705	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	630	GO:0003824; GO:0005975; GO:0016021
CGI_10006847	87792	142006482	25083239	107205367	K1P8S3	K1P8S3_CRAGI	unreviewed	Omega-amidase NIT2-B	CGI_10006847	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	273	GO:0006807; GO:0016810
CGI_10018019	46715873	132154979	32614903	62234765								
CGI_10006119	21862870	86894670	85754649	78630882	K1PFG9	K1PFG9_CRAGI	unreviewed	Calmodulin	CGI_10006119	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	128	GO:0005509
CGI_10002366	39173490	129424601	33343553	71006769	K1RV73	K1RV73_CRAGI	unreviewed	Uncharacterized protein	CGI_10002366	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	122	GO:0016021
CGI_10013357	37195532	79035975	59624158	95903672	K1QS01	K1QS01_CRAGI	unreviewed	Adenosine deaminase	CGI_10013357	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	359	GO:0009168; GO:0019239
CGI_10013640	37195532	79035975	59624158	95903672	K1QGK6	K1QGK6_CRAGI	unreviewed	Adenosine deaminase	CGI_10013640	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	371	GO:0009168; GO:0019239
CGI_10005852	15772	115202220	32823036	121892385	K1QG68	K1QG68_CRAGI	unreviewed	Protein farnesyltransferase subunit beta	CGI_10005852	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	448	GO:0005965; GO:0016740; GO:0018343; GO:0042127
CGI_10026086	25883000	118154216	51716196	73140193	K1R8Y7	K1R8Y7_CRAGI	unreviewed	Uncharacterized protein	CGI_10026086	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	374	
CGI_10015745	31803087	105891923	39873283	91179056	K1RJ71	K1RJ71_CRAGI	unreviewed	UPF0686 protein C11orf1-like protein	CGI_10015745	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	140	GO:0005634
CGI_10005383	9929064	107240529	53765002	97385344	K1PGP0	K1PGP0_CRAGI	unreviewed	PDZ domain-containing protein GIPC1	CGI_10005383	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	348	
CGI_10022006	26013859	151961979	13460658	76613597	K1QQV6	K1QQV6_CRAGI	unreviewed	Collagen alpha-1(XII) chain	CGI_10022006	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	324	GO:0005581
CGI_10014725	40719169	92446207	50425904	84110816	K1QJ69	K1QJ69_CRAGI	unreviewed	UPF0407 protein C2orf39-like protein	CGI_10014725	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	497	
CGI_10013024	5622655	138964557	1266071	120949780	K1QMY9	K1QMY9_CRAGI	unreviewed	Uncharacterized protein	CGI_10013024	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	426	GO:0016021
CGI_10027758	19948100	89155286	38995485	118472291	K1PVV1	K1PVV1_CRAGI	unreviewed	LIM domain only protein 7	CGI_10027758	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	2031	GO:0008270
CGI_10017745	36251951	87849275	66288442	75501980	K1QIM6	K1QIM6_CRAGI	unreviewed	Uncharacterized protein	CGI_10017745	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	128	GO:0005509
CGI_10027888	11472210	76793562	99260316	77378716	K1R0Q5	K1R0Q5_CRAGI	unreviewed	Uncharacterized protein	CGI_10027888	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	377	
CGI_10009380	9341	113998432	36597312	114291547	K1QBE4	K1QBE4_CRAGI	unreviewed	Serine/threonine-protein phosphatase (EC 3.1.3.16)	CGI_10009380	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	303	GO:0004721
CGI_10005536	226714895	35854310	464521	1376060	K1R1F0	K1R1F0_CRAGI	unreviewed	ATP-dependent DNA helicase 2 subunit 1	CGI_10005536	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	607	GO:0000723; GO:0003684; GO:0004003; GO:0006303; GO:0042162; GO:0043564
CGI_10008027	59113060	67628562	74866637	61771771	K1PJY7	K1PJY7_CRAGI	unreviewed	ADP-ribosylation factor 1	CGI_10008027	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	189	GO:0005525; GO:0005622; GO:0007264
CGI_10015934	59113060	67628562	74866637	61771771	K1R0D0	K1R0D0_CRAGI	unreviewed	ADP-ribosylation factor 1	CGI_10015934	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	189	GO:0005525; GO:0005622; GO:0007264
CGI_10012094	47808350	96082382	63441879	55580180	K1Q630	K1Q630_CRAGI	unreviewed	Structural maintenance of chromosomes protein 1A	CGI_10012094	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1177	GO:0003682; GO:0005524; GO:0006281; GO:0007064; GO:0008280
CGI_10004769	31892406	82723820	53994819	94156515								
CGI_10014775	113672945	147874780	435077	287905	K1PPX4	K1PPX4_CRAGI	unreviewed	Uncharacterized protein	CGI_10014775	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	250	
CGI_10008865	42289863	60047903	61803058	97074484	K1PIP8	K1PIP8_CRAGI	unreviewed	Proteasome subunit beta type (EC 3.4.25.1)	CGI_10008865	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	229	GO:0004298; GO:0005634; GO:0005737; GO:0005839; GO:0051603
CGI_10019830	27327528	66052158	27243427	140544261	K1R273	K1R273_CRAGI	unreviewed	Mitochondrial import inner membrane translocase subunit Tim8	CGI_10019830	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	49	GO:0005739; GO:0015031; GO:0046872
CGI_10028338	31390816	124982821	32418973	72247584	K1R7H4	K1R7H4_CRAGI	unreviewed	Uncharacterized protein	CGI_10028338	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	328	
CGI_10015070	122880045	67652036	973027	69491374	K1Q4P4	K1Q4P4_CRAGI	unreviewed	GLIPR1-like protein 1	CGI_10015070	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	236	GO:0005576
CGI_10026985	34128238	86944243	27565650	111606473	K1R8K8	K1R8K8_CRAGI	unreviewed	Deleted in malignant brain tumors 1 protein	CGI_10026985	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	2959	GO:0005044; GO:0016021
CGI_10019076	19738842	110242136	29831337	100346328	K1Q4N0	K1Q4N0_CRAGI	unreviewed	Protein LZIC	CGI_10019076	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	196	
CGI_10021343	24295978	66202492	123813121	45738040	K1R065	K1R065_CRAGI	unreviewed	Golgi membrane protein 1	CGI_10021343	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	488	GO:0016021
CGI_10005307	19255060	107770157	24776551	107065790	K1QZL0	K1QZL0_CRAGI	unreviewed	Plasma membrane calcium-transporting ATPase 3	CGI_10005307	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	155	GO:0005388; GO:0005524; GO:0016021; GO:0046872
CGI_10007637	10282	104854913	56152379	97652533	K1QSI3	K1QSI3_CRAGI	unreviewed	Uncharacterized protein	CGI_10007637	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	166	
CGI_10019713	133486	138784758	64370287	54844570	K1R9X3	K1R9X3_CRAGI	unreviewed	Pirin	CGI_10019713	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	365	
CGI_10026510	64776348	80254995	48402940	63123124	K1QVD0	K1QVD0_CRAGI	unreviewed	Small nuclear ribonucleoprotein Sm D3	CGI_10026510	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	131	GO:0006396; GO:0019013; GO:0030529
CGI_10010422	18037234	114643620	16617626	106672839	K1PYL5	K1PYL5_CRAGI	unreviewed	Uncharacterized protein	CGI_10010422	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	481	GO:0016021
CGI_10008963	36126481	54063902	106675250	59094666	K1PCQ2	K1PCQ2_CRAGI	unreviewed	E3 ubiquitin-protein ligase UBR4	CGI_10008963	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	6042	GO:0008270; GO:0016874
CGI_10005149	17062190	68816062	35825970	134032813	K1Q3A8	K1Q3A8_CRAGI	unreviewed	Parkinson disease 7 domain-containing protein 1	CGI_10005149	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	198	
CGI_10028704	17062190	68816062	35825970	134032813	K1R5J7	K1R5J7_CRAGI	unreviewed	Parkinson disease 7 domain-containing protein 1	CGI_10028704	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	152	
CGI_10009681	36495851	98486312	45052752	75661527	K1Q2F8	K1Q2F8_CRAGI	unreviewed	Uncharacterized protein	CGI_10009681	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	387	
CGI_10013316	31319754	81258032	57649073	85226288	K1QBU2	K1QBU2_CRAGI	unreviewed	Uncharacterized protein	CGI_10013316	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	115	
CGI_10028692	63071	136917412	9973330	107602488	K1QVS1	K1QVS1_CRAGI	unreviewed	Uncharacterized protein	CGI_10028692	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	256	GO:0016021
CGI_10003962	348009	30526349	58344907	165304292	K1PIK0	K1PIK0_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10003962	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	496	
CGI_10026863	348009	30526349	58344907	165304292	K1QLF5	K1QLF5_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10026863	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	675	
CGI_10018881	56474107	84574200	16612813	96799739	K1QL88	K1QL88_CRAGI	unreviewed	Uncharacterized protein	CGI_10018881	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1070	GO:0006457
CGI_10000120	17822840	179006101	14659559	42672846	K1PG36	K1PG36_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10000120	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	360	
CGI_10002237	17822840	179006101	14659559	42672846	K1Q8U0	K1Q8U0_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10002237	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	575	GO:0005622; GO:0008270
CGI_10002513	17822840	179006101	14659559	42672846	K1PEF8	K1PEF8_CRAGI	unreviewed	Uncharacterized protein	CGI_10002513	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	455	GO:0005622; GO:0008270
CGI_10002972	17822840	179006101	14659559	42672846	K1Q861	K1Q861_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10002972	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	576	GO:0005622; GO:0008270
CGI_10003137	17822840	179006101	14659559	42672846	K1PJT7	K1PJT7_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10003137	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	615	GO:0005622; GO:0008270
CGI_10003205	17822840	179006101	14659559	42672846	K1R9Y8	K1R9Y8_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10003205	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	573	GO:0005622; GO:0008270
CGI_10006463	17822840	179006101	14659559	42672846	K1QBD4	K1QBD4_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10006463	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	575	GO:0005622; GO:0008270
CGI_10010501	17822840	179006101	14659559	42672846	K1Q3R5	K1Q3R5_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10010501	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	465	
CGI_10011277	17822840	179006101	14659559	42672846	K1QZF4	K1QZF4_CRAGI	unreviewed	Uncharacterized protein	CGI_10011277	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	810	GO:0008270; GO:0071203
CGI_10011998	17822840	179006101	14659559	42672846	K1PQJ2	K1PQJ2_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10011998	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	578	GO:0005622; GO:0008270
CGI_10012312	17822840	179006101	14659559	42672846	K1RPS7	K1RPS7_CRAGI	unreviewed	Uncharacterized protein	CGI_10012312	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	577	GO:0005622; GO:0008270
CGI_10012968	17822840	179006101	14659559	42672846	K1Q9J6	K1Q9J6_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10012968	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	594	GO:0005622; GO:0008270
CGI_10015673	17822840	179006101	14659559	42672846	K1Q1F5	K1Q1F5_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10015673	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	577	GO:0005622; GO:0008270
CGI_10015674	17822840	179006101	14659559	42672846	K1Q8S9	K1Q8S9_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10015674	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	575	GO:0005622; GO:0008270
CGI_10015675	17822840	179006101	14659559	42672846	K1QG11	K1QG11_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10015675	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	577	GO:0005622; GO:0008270
CGI_10017813	17822840	179006101	14659559	42672846	K1PZ40	K1PZ40_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10017813	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	581	GO:0005622; GO:0008270
CGI_10021442	17822840	179006101	14659559	42672846	K1QS79	K1QS79_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10021442	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	577	GO:0005622; GO:0008270
CGI_10021540	17822840	179006101	14659559	42672846	K1RCC5	K1RCC5_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10021540	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	576	GO:0005622; GO:0008270
CGI_10021886	17822840	179006101	14659559	42672846	K1Q4E8	K1Q4E8_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10021886	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	574	GO:0005622; GO:0008270
CGI_10021887	17822840	179006101	14659559	42672846	K1QQF7	K1QQF7_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10021887	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	736	GO:0005622; GO:0008270
CGI_10022115	17822840	179006101	14659559	42672846	K1RD46	K1RD46_CRAGI	unreviewed	Uncharacterized protein	CGI_10022115	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	956	GO:0008270; GO:0071203
CGI_10022911	17822840	179006101	14659559	42672846	K1RBY9	K1RBY9_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10022911	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	578	GO:0005622; GO:0008270
CGI_10000013	10563683	102238439	46785549	94116828	K1P2A2	K1P2A2_CRAGI	unreviewed	"Elongation factor Tu, mitochondrial"	CGI_10000013	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	173	GO:0003746
CGI_10023188	73806331	47521390	64229955	67849300	K1QLA1	K1QLA1_CRAGI	unreviewed	Serine/threonine-protein phosphatase 4 regulatory subunit 1	CGI_10023188	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1127	GO:0007165; GO:0030289; GO:0030362
CGI_10013285	30236	119360786	85495060	48364258								
CGI_10010707	46578316	138547862	67028215	693780	K1QLS1	K1QLS1_CRAGI	unreviewed	Neurogenic locus notch-like protein	CGI_10010707	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	817	GO:0005509; GO:0016020
CGI_10022621	50890828	108875238	85874976	5545071	K1RAN3	K1RAN3_CRAGI	unreviewed	SCO-spondin	CGI_10022621	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	3008	GO:0005576
CGI_10015619	56921781	64206514	58810639	70929981	K1QRM1	K1QRM1_CRAGI	unreviewed	Nuclear pore complex protein Nup93	CGI_10015619	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	823	GO:0005643; GO:0006810
CGI_10027284	179219728	42553715	41079	29032375	K1S6W6	K1S6W6_CRAGI	unreviewed	Metallophosphoesterase domain-containing protein 1	CGI_10027284	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	310	GO:0016787
CGI_10009399	41129343	89596368	114425183	4933118								
CGI_10011364	1626255	113147188	11587	134202717	K1Q5C1	K1Q5C1_CRAGI	unreviewed	Uncharacterized protein	CGI_10011364	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	118	
CGI_10023527	1626255	113147188	11587	134202717	K1R9B1	K1R9B1_CRAGI	unreviewed	Phytanoyl-CoA dioxygenase domain-containing protein 1	CGI_10023527	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	313	GO:0051213
CGI_10019686	51414469	74611708	65221658	56828288	K1Q1R1	K1Q1R1_CRAGI	unreviewed	Exostosin-3	CGI_10019686	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	841	GO:0006024; GO:0008375; GO:0015012; GO:0016021
CGI_10021193	27703065	79024724	35582396	105106780	K1QY15	K1QY15_CRAGI	unreviewed	Caveolin	CGI_10021193	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	136	GO:0000139; GO:0005901; GO:0016021; GO:0070836
CGI_10027171	29839698	75746748	61650122	79542116	K1QBI9	K1QBI9_CRAGI	unreviewed	Cytosolic purine 5'-nucleotidase	CGI_10027171	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	552	GO:0046872
CGI_10009211	21591267	74737372	13723212	135668099	K1Q2E0	K1Q2E0_CRAGI	unreviewed	AP-1 complex subunit mu-1	CGI_10009211	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	396	GO:0006886; GO:0016192; GO:0030131
CGI_10009434	50403048	181652490	6638010	6995446	K1R8E9	K1R8E9_CRAGI	unreviewed	"MidA-like protein, mitochondrial"	CGI_10009434	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	566	
CGI_10018033	19223202	86602954	40827176	96874817	K1S6K3	K1S6K3_CRAGI	unreviewed	Collagen alpha-1(IV) chain	CGI_10018033	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	212	GO:0005201; GO:0005581
CGI_10018039	19223202	86602954	40827176	96874817	K1R1A5	K1R1A5_CRAGI	unreviewed	Collagen alpha-1(IV) chain	CGI_10018039	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1598	GO:0005201; GO:0005578; GO:0005581
CGI_10025803	19223202	86602954	40827176	96874817	K1R004	K1R004_CRAGI	unreviewed	Collagen alpha-1(IV) chain	CGI_10025803	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	290	GO:0005201; GO:0005581
CGI_10009278	98506291	54367404	27441144	63030994	K1PCH8	K1PCH8_CRAGI	unreviewed	Nucleoporin p54	CGI_10009278	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	548	GO:0005643
CGI_10002519	49647024	91920482	521285	101178467	K1PKR2	K1PKR2_CRAGI	unreviewed	UPF0451 protein C17orf61-like protein	CGI_10002519	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	319	GO:0016021
CGI_10025107	29776354	82861200	58416975	72040334	K1RE81	K1RE81_CRAGI	unreviewed	Transport protein Sec24B	CGI_10025107	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1389	GO:0006886; GO:0006888; GO:0008270; GO:0030127
CGI_10000174	90762	91762541	206586	149723470	K1PG03	K1PG03_CRAGI	unreviewed	60S ribosomal protein L37a	CGI_10000174	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	64	GO:0003735; GO:0005840; GO:0006412
CGI_10003072	90762	91762541	206586	149723470	K1PJX2	K1PJX2_CRAGI	unreviewed	60S ribosomal protein L37a	CGI_10003072	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	103	GO:0003735; GO:0005840; GO:0006412
CGI_10023712	84808814	19152539	87605526	49968083	K1R3E3	K1R3E3_CRAGI	unreviewed	Cleavage and polyadenylation specificity factor subunit 5	CGI_10023712	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	220	GO:0003729; GO:0005849; GO:0006378; GO:0016787
CGI_10005005	50050883	75383031	55617110	60383647	K1R702	K1R702_CRAGI	unreviewed	Body wall muscle protein HR-29	CGI_10005005	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	223	
CGI_10015845	49792548	21447932	67492623	102301717	K1QJF7	K1QJF7_CRAGI	unreviewed	Coronin	CGI_10015845	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	923	
CGI_10010750	7864139	110752364	441555	121822300	K1QYN2	K1QYN2_CRAGI	unreviewed	NEDD4-like E3 ubiquitin-protein ligase WWP1	CGI_10010750	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	830	GO:0004842; GO:0016874
CGI_10020480	47009	93849404	45261749	100934512	K1QVR3	K1QVR3_CRAGI	unreviewed	Mitochondrial import inner membrane translocase subunit Tim9	CGI_10020480	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	61	GO:0005739; GO:0015031; GO:0046872
CGI_10025677	37364	100879907	40861058	97947199	K1S270	K1S270_CRAGI	unreviewed	Uncharacterized protein	CGI_10025677	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	221	
CGI_10014466	29186068	29999793	23687778	156190536	K1QDK8	K1QDK8_CRAGI	unreviewed	Intraflagellar transport protein 74-like protein	CGI_10014466	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	733	GO:0016021; GO:0030992; GO:0031514; GO:0042073; GO:0042384
CGI_10011951	26930974	91311982	44186561	74358670	K1QUK0	K1QUK0_CRAGI	unreviewed	NEDD8-activating enzyme E1 catalytic subunit	CGI_10011951	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	462	GO:0005524; GO:0016881; GO:0019781; GO:0045116
CGI_10011894	79870	48456725	94077715	94061157	K1Q4Y7	K1Q4Y7_CRAGI	unreviewed	Fatty acid oxidation complex subunit alpha	CGI_10011894	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	198	GO:0003824; GO:0008152; GO:0016021
CGI_10023521	4308	195062362	9425190	32164507	K1R9A7	K1R9A7_CRAGI	unreviewed	Glycogenin-1	CGI_10023521	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	539	GO:0016757
CGI_10020760	271441	105457095	3238246	127570879	K1QJ16	K1QJ16_CRAGI	unreviewed	Zinc metalloproteinase nas-15	CGI_10020760	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	335	GO:0004222; GO:0008270
CGI_10004334	40952014	63213564	71416619	60609571	K1RE91	K1RE91_CRAGI	unreviewed	Polypeptide N-acetylgalactosaminyltransferase 5	CGI_10004334	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	347	GO:0016021; GO:0016740
CGI_10006406	2643047	111081123	32155898	89877722	K1P929	K1P929_CRAGI	unreviewed	Sperm flagellar protein 2	CGI_10006406	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1813	GO:0005524; GO:0006139; GO:0019205; GO:0031514
CGI_10010275	37286767	64478977	60389068	73539602	K1PVW1	K1PVW1_CRAGI	unreviewed	5'-AMP-activated protein kinase subunit gamma-2	CGI_10010275	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	413	GO:0016301
