0	Row Labels	Day 5- 23C (Silo 9)/sum*100	Day 5- 29C (Silo 8)/sum*100	Day 8- 23C (Silo 9)/sum*100	Day 8- 29C (Silo 8)/sum*100	term	GOSlim_bin	aspect	clean
GO:0006101	CGI_10022396	17	33	22	29	citrate metabolic process	other metabolic processes	P	1
GO:0006102	CGI_10012610	12	33	20	36	isocitrate metabolic process	other metabolic processes	P	1
GO:0006102	CGI_10018568	14	33	22	30	isocitrate metabolic process	other metabolic processes	P	1
GO:0006106	CGI_10016630	9	33	25	33	fumarate metabolic process	other metabolic processes	P	1
GO:0006108	CGI_10002873	12	34	21	33	malate metabolic process	other metabolic processes	P	1
GO:0006108	CGI_10015004	6	37	17	40	malate metabolic process	other metabolic processes	P	1
GO:0006108	CGI_10015642	13	31	21	36	malate metabolic process	other metabolic processes	P	1
GO:0006108	CGI_10016387	22	28	24	26	malate metabolic process	other metabolic processes	P	1
GO:0006122	CGI_10006574	14	28	20	38	"mitochondrial electron transport, ubiquinol to cytochrome c"	other metabolic processes	P	1
GO:0006122	CGI_10020488	14	28	20	38	"mitochondrial electron transport, ubiquinol to cytochrome c"	other metabolic processes	P	1
GO:0006139	CGI_10006406	1	47	14	38	"nucleobase, nucleoside, nucleotide and nucleic acid metabolic process"	other metabolic processes	P	1
GO:0006139	CGI_10026893	13	37	17	34	"nucleobase, nucleoside, nucleotide and nucleic acid metabolic process"	other metabolic processes	P	1
GO:0006139	CGI_10026894	4	41	13	42	"nucleobase, nucleoside, nucleotide and nucleic acid metabolic process"	other metabolic processes	P	1
GO:0006144	CGI_10016244	17	30	16	37	purine base metabolic process	other metabolic processes	P	1
GO:0006147	CGI_10026323	18	35	17	31	guanine catabolic process	other metabolic processes	P	1
GO:0006163	CGI_10016244	17	30	16	37	purine nucleotide metabolic process	other metabolic processes	P	1
GO:0006164	CGI_10005314	2	38	25	36	purine nucleotide biosynthetic process	other metabolic processes	P	1
GO:0006166	CGI_10025016	10	35	24	31	purine ribonucleoside salvage	other metabolic processes	P	1
GO:0006166	CGI_10026468	23	26	24	27	purine ribonucleoside salvage	other metabolic processes	P	1
GO:0006172	CGI_10010021	11	34	23	33	ADP biosynthetic process	other metabolic processes	P	1
GO:0006177	CGI_10011431	28	28	20	24	GMP biosynthetic process	other metabolic processes	P	1
GO:0006183	CGI_10014958	20	26	16	38	GTP biosynthetic process	other metabolic processes	P	1
GO:0006183	CGI_10021159	15	30	25	30	GTP biosynthetic process	other metabolic processes	P	1
GO:0006183	CGI_10021162	17	33	12	39	GTP biosynthetic process	other metabolic processes	P	1
GO:0006189	CGI_10028436	10	36	23	31	'de novo' IMP biosynthetic process	other metabolic processes	P	1
GO:0006207	CGI_10010911	4	39	21	36	'de novo' pyrimidine base biosynthetic process	other metabolic processes	P	1
GO:0006207	CGI_10024548	16	34	20	30	'de novo' pyrimidine base biosynthetic process	other metabolic processes	P	1
GO:0006228	CGI_10014958	20	26	16	38	UTP biosynthetic process	other metabolic processes	P	1
GO:0006228	CGI_10021159	15	30	25	30	UTP biosynthetic process	other metabolic processes	P	1
GO:0006228	CGI_10021162	17	33	12	39	UTP biosynthetic process	other metabolic processes	P	1
GO:0006241	CGI_10014958	20	26	16	38	CTP biosynthetic process	other metabolic processes	P	1
GO:0006241	CGI_10021159	15	30	25	30	CTP biosynthetic process	other metabolic processes	P	1
GO:0006241	CGI_10021162	17	33	12	39	CTP biosynthetic process	other metabolic processes	P	1
GO:0006260	CGI_10010486	1	44	14	41	DNA replication	DNA metabolism	P	1
GO:0006260	CGI_10016097	22	34	24	19	DNA replication	DNA metabolism	P	1
GO:0006260	CGI_10022007	12	38	16	34	DNA replication	DNA metabolism	P	1
GO:0006260	CGI_10023775	9	42	19	31	DNA replication	DNA metabolism	P	1
GO:0006260	CGI_10024526	2	60	0	38	DNA replication	DNA metabolism	P	1
GO:0006270	CGI_10003721	16	23	21	40	DNA replication initiation	DNA metabolism	P	1
GO:0006270	CGI_10009103	19	26	30	25	DNA replication initiation	DNA metabolism	P	1
GO:0006270	CGI_10012072	11	43	31	15	DNA replication initiation	DNA metabolism	P	1
GO:0006270	CGI_10015825	18	28	31	23	DNA replication initiation	DNA metabolism	P	1
GO:0006270	CGI_10022275	18	28	31	23	DNA replication initiation	DNA metabolism	P	1
GO:0006270	CGI_10025218	29	26	22	22	DNA replication initiation	DNA metabolism	P	1
GO:0006281	CGI_10006322	19	31	24	25	DNA repair	DNA metabolism	P	1
GO:0006281	CGI_10006322	19	31	24	25	DNA repair	stress response	P	1
GO:0006281	CGI_10012094	18	37	24	21	DNA repair	DNA metabolism	P	1
GO:0006281	CGI_10012094	18	37	24	21	DNA repair	stress response	P	1
GO:0006281	CGI_10016097	22	34	24	19	DNA repair	DNA metabolism	P	1
GO:0006281	CGI_10016097	22	34	24	19	DNA repair	stress response	P	1
GO:0006281	CGI_10017773	17	24	33	26	DNA repair	DNA metabolism	P	1
GO:0006281	CGI_10017773	17	24	33	26	DNA repair	stress response	P	1
GO:0006281	CGI_10020174	5	40	18	36	DNA repair	DNA metabolism	P	1
GO:0006281	CGI_10020174	5	40	18	36	DNA repair	stress response	P	1
GO:0006281	CGI_10020675	20	19	25	36	DNA repair	DNA metabolism	P	1
GO:0006281	CGI_10020675	20	19	25	36	DNA repair	stress response	P	1
GO:0006302	CGI_10009320	0	100	0	0	double-strand break repair	DNA metabolism	P	1
GO:0006302	CGI_10009320	0	100	0	0	double-strand break repair	stress response	P	1
GO:0006303	CGI_10005536	86	14	0	1	double-strand break repair via nonhomologous end joining	DNA metabolism	P	1
GO:0006303	CGI_10005536	86	14	0	1	double-strand break repair via nonhomologous end joining	stress response	P	1
GO:0006303	CGI_10023900	7	44	10	39	double-strand break repair via nonhomologous end joining	DNA metabolism	P	1
GO:0006303	CGI_10023900	7	44	10	39	double-strand break repair via nonhomologous end joining	stress response	P	1
GO:0006303	CGI_10024074	15	25	22	38	double-strand break repair via nonhomologous end joining	DNA metabolism	P	1
GO:0006303	CGI_10024074	15	25	22	38	double-strand break repair via nonhomologous end joining	stress response	P	1
GO:0006310	CGI_10009320	0	100	0	0	DNA recombination	DNA metabolism	P	1
GO:0006310	CGI_10016097	22	34	24	19	DNA recombination	DNA metabolism	P	1
GO:0006310	CGI_10024074	15	25	22	38	DNA recombination	DNA metabolism	P	1
GO:0006325	CGI_10026011	12	49	19	21	establishment or maintenance of chromatin architecture	cell organization and biogenesis	P	1
GO:0006334	CGI_10000402	10	27	15	48	nucleosome assembly	cell organization and biogenesis	P	1
GO:0006334	CGI_10003086	9	29	26	37	nucleosome assembly	cell organization and biogenesis	P	1
GO:0006334	CGI_10008055	11	26	17	45	nucleosome assembly	cell organization and biogenesis	P	1
GO:0006334	CGI_10008059	6	35	15	45	nucleosome assembly	cell organization and biogenesis	P	1
GO:0006334	CGI_10018072	18	31	23	27	nucleosome assembly	cell organization and biogenesis	P	1
GO:0006334	CGI_10024853	10	25	14	52	nucleosome assembly	cell organization and biogenesis	P	1
GO:0006338	CGI_10014650	6	75	9	10	chromatin remodeling	cell organization and biogenesis	P	1
GO:0006338	CGI_10027383	10	21	1	68	chromatin remodeling	cell organization and biogenesis	P	1
GO:0006351	CGI_10004075	12	25	22	42	"transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006351	CGI_10005478	91	0	3	6	"transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006351	CGI_10007907	0	48	0	51	"transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006351	CGI_10019470	10	32	23	34	"transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006351	CGI_10019931	9	29	13	50	"transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006351	CGI_10021948	4	26	12	58	"transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006355	CGI_10002799	20	30	17	32	"regulation of transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006355	CGI_10006156	12	33	24	30	"regulation of transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006355	CGI_10009281	10	18	25	47	"regulation of transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006355	CGI_10014112	14	36	19	30	"regulation of transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006355	CGI_10014650	6	75	9	10	"regulation of transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006355	CGI_10016909	14	35	21	29	"regulation of transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006355	CGI_10019470	10	32	23	34	"regulation of transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006355	CGI_10021617	15	33	21	30	"regulation of transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006355	CGI_10026011	12	49	19	21	"regulation of transcription, DNA-dependent"	RNA metabolism	P	1
GO:0006357	CGI_10027383	10	21	1	68	regulation of transcription from RNA polymerase II promoter	RNA metabolism	P	1
GO:0006364	CGI_10002041	8	27	18	47	rRNA processing	RNA metabolism	P	1
GO:0006364	CGI_10023956	13	33	21	33	rRNA processing	RNA metabolism	P	1
GO:0006378	CGI_10023712	35	8	36	21	mRNA polyadenylation	RNA metabolism	P	1
GO:0006388	CGI_10023813	30	34	2	33	"tRNA splicing, via endonucleolytic cleavage and ligation"	RNA metabolism	P	1
GO:0006396	CGI_10006935	8	32	25	35	RNA processing	RNA metabolism	P	1
GO:0006396	CGI_10010880	14	37	18	31	RNA processing	RNA metabolism	P	1
GO:0006396	CGI_10018300	42	25	11	22	RNA processing	RNA metabolism	P	1
GO:0006396	CGI_10020942	20	25	26	29	RNA processing	RNA metabolism	P	1
GO:0006396	CGI_10024439	3	94	2	0	RNA processing	RNA metabolism	P	1
GO:0006396	CGI_10026510	25	31	19	25	RNA processing	RNA metabolism	P	1
GO:0006397	CGI_10004091	15	25	15	45	mRNA processing	RNA metabolism	P	1
GO:0006397	CGI_10006975	4	35	9	52	mRNA processing	RNA metabolism	P	1
GO:0006397	CGI_10014055	9	35	28	28	mRNA processing	RNA metabolism	P	1
GO:0006397	CGI_10021606	8	37	21	34	mRNA processing	RNA metabolism	P	1
GO:0006397	CGI_10021851	7	40	23	30	mRNA processing	RNA metabolism	P	1
GO:0006397	CGI_10023785	15	31	25	28	mRNA processing	RNA metabolism	P	1
GO:0006397	CGI_10024625	4	31	30	34	mRNA processing	RNA metabolism	P	1
GO:0006401	CGI_10025938	1	1	35	64	RNA catabolic process	RNA metabolism	P	1
GO:0006412	CGI_10000147	0	59	0	41	translation	protein metabolism	P	1
GO:0006412	CGI_10000174	0	38	0	62	translation	protein metabolism	P	1
GO:0006412	CGI_10000194	15	31	25	29	translation	protein metabolism	P	1
GO:0006412	CGI_10000384	10	38	16	36	translation	protein metabolism	P	1
GO:0006412	CGI_10000595	11	32	26	32	translation	protein metabolism	P	1
GO:0006412	CGI_10001106	15	28	18	40	translation	protein metabolism	P	1
GO:0006412	CGI_10001493	13	36	26	25	translation	protein metabolism	P	1
GO:0006412	CGI_10001663	11	33	27	30	translation	protein metabolism	P	1
GO:0006412	CGI_10002842	2	40	19	40	translation	protein metabolism	P	1
GO:0006412	CGI_10002919	10	42	26	22	translation	protein metabolism	P	1
GO:0006412	CGI_10003072	0	38	0	62	translation	protein metabolism	P	1
GO:0006412	CGI_10003507	2	40	19	40	translation	protein metabolism	P	1
GO:0006412	CGI_10003625	10	47	17	26	translation	protein metabolism	P	1
GO:0006412	CGI_10003923	2	22	13	63	translation	protein metabolism	P	1
GO:0006412	CGI_10004762	18	28	26	28	translation	protein metabolism	P	1
GO:0006412	CGI_10005808	7	34	24	35	translation	protein metabolism	P	1
GO:0006412	CGI_10006684	16	31	25	28	translation	protein metabolism	P	1
GO:0006412	CGI_10007104	14	33	23	29	translation	protein metabolism	P	1
GO:0006412	CGI_10007702	15	30	25	30	translation	protein metabolism	P	1
GO:0006412	CGI_10007757	13	38	23	26	translation	protein metabolism	P	1
GO:0006412	CGI_10007986	8	41	19	33	translation	protein metabolism	P	1
GO:0006412	CGI_10008152	23	25	28	25	translation	protein metabolism	P	1
GO:0006412	CGI_10009164	11	32	26	32	translation	protein metabolism	P	1
GO:0006412	CGI_10009876	15	30	26	30	translation	protein metabolism	P	1
GO:0006412	CGI_10010474	24	10	26	39	translation	protein metabolism	P	1
GO:0006412	CGI_10010529	10	37	23	30	translation	protein metabolism	P	1
GO:0006412	CGI_10010740	13	29	26	32	translation	protein metabolism	P	1
GO:0006412	CGI_10011113	19	30	24	27	translation	protein metabolism	P	1
GO:0006412	CGI_10011151	10	38	16	36	translation	protein metabolism	P	1
GO:0006412	CGI_10012808	16	37	24	24	translation	protein metabolism	P	1
GO:0006412	CGI_10013084	20	33	23	24	translation	protein metabolism	P	1
GO:0006412	CGI_10014579	17	36	28	20	translation	protein metabolism	P	1
GO:0006412	CGI_10014767	20	29	27	24	translation	protein metabolism	P	1
GO:0006412	CGI_10016741	10	41	25	24	translation	protein metabolism	P	1
GO:0006412	CGI_10017292	10	42	26	22	translation	protein metabolism	P	1
GO:0006412	CGI_10017767	8	39	24	29	translation	protein metabolism	P	1
GO:0006412	CGI_10018261	18	31	23	28	translation	protein metabolism	P	1
GO:0006412	CGI_10019706	9	42	22	26	translation	protein metabolism	P	1
GO:0006412	CGI_10019707	9	43	22	26	translation	protein metabolism	P	1
GO:0006412	CGI_10020449	10	38	22	30	translation	protein metabolism	P	1
GO:0006412	CGI_10020961	12	29	28	30	translation	protein metabolism	P	1
GO:0006412	CGI_10021069	11	36	26	26	translation	protein metabolism	P	1
GO:0006412	CGI_10021165	14	31	26	28	translation	protein metabolism	P	1
GO:0006412	CGI_10021852	15	33	21	31	translation	protein metabolism	P	1
GO:0006412	CGI_10021874	11	36	24	29	translation	protein metabolism	P	1
GO:0006412	CGI_10022234	5	43	20	32	translation	protein metabolism	P	1
GO:0006412	CGI_10023099	4	39	22	35	translation	protein metabolism	P	1
GO:0006412	CGI_10024065	7	34	27	33	translation	protein metabolism	P	1
GO:0006412	CGI_10024289	13	36	20	31	translation	protein metabolism	P	1
GO:0006412	CGI_10024463	10	34	22	34	translation	protein metabolism	P	1
GO:0006412	CGI_10024554	10	36	27	27	translation	protein metabolism	P	1
GO:0006412	CGI_10025445	20	28	29	24	translation	protein metabolism	P	1
GO:0006412	CGI_10025534	17	29	27	27	translation	protein metabolism	P	1
GO:0006412	CGI_10026056	19	29	27	25	translation	protein metabolism	P	1
GO:0006412	CGI_10026346	6	42	23	29	translation	protein metabolism	P	1
GO:0006412	CGI_10026412	21	32	23	25	translation	protein metabolism	P	1
GO:0006412	CGI_10027192	14	32	25	29	translation	protein metabolism	P	1
GO:0006412	CGI_10027446	16	31	23	29	translation	protein metabolism	P	1
GO:0006412	CGI_10028140	26	17	23	33	translation	protein metabolism	P	1
GO:0006412	CGI_10028202	9	34	24	33	translation	protein metabolism	P	1
GO:0006412	CGI_10028812	0	47	25	28	translation	protein metabolism	P	1
GO:0006414	CGI_10009326	4	44	19	33	translational elongation	protein metabolism	P	1
GO:0006414	CGI_10011577	19	30	27	25	translational elongation	protein metabolism	P	1
GO:0006414	CGI_10015200	19	30	27	25	translational elongation	protein metabolism	P	1
GO:0006417	CGI_10028273	7	28	23	42	regulation of translation	protein metabolism	P	1
GO:0006418	CGI_10014623	65	8	14	13	tRNA aminoacylation for protein translation	RNA metabolism	P	1
GO:0006418	CGI_10014623	65	8	14	13	tRNA aminoacylation for protein translation	protein metabolism	P	1
GO:0006418	CGI_10027104	14	12	44	30	tRNA aminoacylation for protein translation	RNA metabolism	P	1
GO:0006418	CGI_10027104	14	12	44	30	tRNA aminoacylation for protein translation	protein metabolism	P	1
GO:0006419	CGI_10028856	17	32	21	29	alanyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006419	CGI_10028856	17	32	21	29	alanyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006420	CGI_10004914	13	28	22	37	arginyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006420	CGI_10004914	13	28	22	37	arginyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006420	CGI_10004915	7	39	23	30	arginyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006420	CGI_10004915	7	39	23	30	arginyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006421	CGI_10005254	29	19	22	31	asparaginyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006421	CGI_10005254	29	19	22	31	asparaginyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006424	CGI_10017186	9	23	31	36	glutamyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006424	CGI_10017186	9	23	31	36	glutamyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006425	CGI_10020990	12	34	23	31	glutaminyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006425	CGI_10020990	12	34	23	31	glutaminyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006426	CGI_10008716	12	32	25	30	glycyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006426	CGI_10008716	12	32	25	30	glycyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006426	CGI_10023418	8	37	23	31	glycyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006426	CGI_10023418	8	37	23	31	glycyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006427	CGI_10006511	15	34	23	27	histidyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006427	CGI_10006511	15	34	23	27	histidyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006428	CGI_10003310	9	27	20	44	isoleucyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006428	CGI_10003310	9	27	20	44	isoleucyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006429	CGI_10017030	3	47	14	35	leucyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006429	CGI_10017030	3	47	14	35	leucyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006430	CGI_10009859	10	31	24	35	lysyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006430	CGI_10009859	10	31	24	35	lysyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006431	CGI_10014624	17	29	24	30	methionyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006431	CGI_10014624	17	29	24	30	methionyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006432	CGI_10005385	15	22	22	41	phenylalanyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006432	CGI_10005385	15	22	22	41	phenylalanyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006432	CGI_10011753	10	34	28	28	phenylalanyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006432	CGI_10011753	10	34	28	28	phenylalanyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006433	CGI_10001107	14	27	21	38	prolyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006433	CGI_10001107	14	27	21	38	prolyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006433	CGI_10017186	9	23	31	36	prolyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006433	CGI_10017186	9	23	31	36	prolyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006434	CGI_10001333	12	34	22	31	seryl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006434	CGI_10001333	12	34	22	31	seryl-tRNA aminoacylation	protein metabolism	P	1
GO:0006434	CGI_10016717	27	39	0	33	seryl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006434	CGI_10016717	27	39	0	33	seryl-tRNA aminoacylation	protein metabolism	P	1
GO:0006435	CGI_10024279	13	29	21	36	threonyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006435	CGI_10024279	13	29	21	36	threonyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006436	CGI_10002698	26	24	28	22	tryptophanyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006436	CGI_10002698	26	24	28	22	tryptophanyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006436	CGI_10002812	31	16	29	24	tryptophanyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006436	CGI_10002812	31	16	29	24	tryptophanyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006437	CGI_10003999	18	33	28	21	tyrosyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006437	CGI_10003999	18	33	28	21	tyrosyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006438	CGI_10009641	15	33	23	30	valyl-tRNA aminoacylation	RNA metabolism	P	1
GO:0006438	CGI_10009641	15	33	23	30	valyl-tRNA aminoacylation	protein metabolism	P	1
GO:0006446	CGI_10010150	16	38	21	24	regulation of translational initiation	protein metabolism	P	1
GO:0006446	CGI_10021270	12	36	20	31	regulation of translational initiation	protein metabolism	P	1
GO:0006446	CGI_10021675	16	34	24	26	regulation of translational initiation	protein metabolism	P	1
GO:0006446	CGI_10023612	21	30	26	23	regulation of translational initiation	protein metabolism	P	1
GO:0006446	CGI_10023726	20	25	43	12	regulation of translational initiation	protein metabolism	P	1
GO:0006457	CGI_10000071	6	48	20	25	protein folding	protein metabolism	P	1
GO:0006457	CGI_10001798	12	37	17	33	protein folding	protein metabolism	P	1
GO:0006457	CGI_10002375	20	31	27	23	protein folding	protein metabolism	P	1
GO:0006457	CGI_10003633	16	23	30	31	protein folding	protein metabolism	P	1
GO:0006457	CGI_10004346	17	31	25	28	protein folding	protein metabolism	P	1
GO:0006457	CGI_10005346	11	35	21	33	protein folding	protein metabolism	P	1
GO:0006457	CGI_10006179	20	31	20	29	protein folding	protein metabolism	P	1
GO:0006457	CGI_10006792	14	28	21	37	protein folding	protein metabolism	P	1
GO:0006457	CGI_10006977	15	35	15	34	protein folding	protein metabolism	P	1
GO:0006457	CGI_10007908	2	53	15	30	protein folding	protein metabolism	P	1
GO:0006457	CGI_10008941	14	33	21	32	protein folding	protein metabolism	P	1
GO:0006457	CGI_10009495	6	35	19	39	protein folding	protein metabolism	P	1
GO:0006457	CGI_10011108	10	37	23	30	protein folding	protein metabolism	P	1
GO:0006457	CGI_10011109	4	42	16	37	protein folding	protein metabolism	P	1
GO:0006457	CGI_10011521	75	13	12	0	protein folding	protein metabolism	P	1
GO:0006457	CGI_10013567	13	34	26	28	protein folding	protein metabolism	P	1
GO:0006457	CGI_10013568	12	33	27	27	protein folding	protein metabolism	P	1
GO:0006457	CGI_10013880	10	39	17	34	protein folding	protein metabolism	P	1
GO:0006457	CGI_10015504	8	43	29	21	protein folding	protein metabolism	P	1
GO:0006457	CGI_10015916	13	37	17	33	protein folding	protein metabolism	P	1
GO:0006457	CGI_10015917	11	38	17	34	protein folding	protein metabolism	P	1
GO:0006457	CGI_10016162	8	41	16	34	protein folding	protein metabolism	P	1
GO:0006457	CGI_10017263	14	31	26	29	protein folding	protein metabolism	P	1
GO:0006457	CGI_10017528	18	34	22	27	protein folding	protein metabolism	P	1
GO:0006457	CGI_10017621	13	36	21	30	protein folding	protein metabolism	P	1
GO:0006457	CGI_10017736	6	48	20	25	protein folding	protein metabolism	P	1
GO:0006457	CGI_10018421	12	32	25	30	protein folding	protein metabolism	P	1
GO:0006457	CGI_10018881	22	33	7	38	protein folding	protein metabolism	P	1
GO:0006457	CGI_10018918	16	30	24	30	protein folding	protein metabolism	P	1
GO:0006457	CGI_10019403	5	38	22	35	protein folding	protein metabolism	P	1
GO:0006457	CGI_10022305	15	33	20	33	protein folding	protein metabolism	P	1
GO:0006457	CGI_10023850	8	18	34	39	protein folding	protein metabolism	P	1
GO:0006457	CGI_10023851	18	36	25	21	protein folding	protein metabolism	P	1
GO:0006457	CGI_10024274	6	41	11	42	protein folding	protein metabolism	P	1
GO:0006457	CGI_10024309	13	35	21	31	protein folding	protein metabolism	P	1
GO:0006457	CGI_10024975	6	39	22	34	protein folding	protein metabolism	P	1
GO:0006457	CGI_10025730	9	42	14	34	protein folding	protein metabolism	P	1
GO:0006457	CGI_10026214	3	55	5	36	protein folding	protein metabolism	P	1
GO:0006457	CGI_10026913	17	44	18	22	protein folding	protein metabolism	P	1
GO:0006457	CGI_10027458	11	36	15	39	protein folding	protein metabolism	P	1
GO:0006457	CGI_10028542	5	17	59	19	protein folding	protein metabolism	P	1
GO:0006461	CGI_10021188	13	33	22	32	protein complex assembly	cell organization and biogenesis	P	1
GO:0006464	CGI_10007050	15	34	24	27	protein modification process	protein metabolism	P	1
GO:0006464	CGI_10007057	12	36	23	29	protein modification process	protein metabolism	P	1
GO:0006464	CGI_10012452	17	31	25	28	protein modification process	protein metabolism	P	1
GO:0006464	CGI_10018658	3	46	15	36	protein modification process	protein metabolism	P	1
GO:0006465	CGI_10012947	22	29	28	21	signal peptide processing	protein metabolism	P	1
GO:0006465	CGI_10015014	0	51	14	35	signal peptide processing	protein metabolism	P	1
GO:0006465	CGI_10022282	22	29	28	21	signal peptide processing	protein metabolism	P	1
GO:0006471	CGI_10003625	10	47	17	26	protein amino acid ADP-ribosylation	protein metabolism	P	1
GO:0006471	CGI_10013249	16	30	23	31	protein amino acid ADP-ribosylation	protein metabolism	P	1
GO:0006471	CGI_10027569	16	10	35	40	protein amino acid ADP-ribosylation	protein metabolism	P	1
GO:0006471	CGI_10028550	10	9	24	57	protein amino acid ADP-ribosylation	protein metabolism	P	1
GO:0006479	CGI_10014628	21	24	29	26	protein amino acid methylation	protein metabolism	P	1
GO:0006479	CGI_10014648	11	28	31	30	protein amino acid methylation	protein metabolism	P	1
GO:0006486	CGI_10008724	19	35	18	28	protein amino acid glycosylation	protein metabolism	P	1
GO:0006486	CGI_10011801	19	34	14	34	protein amino acid glycosylation	protein metabolism	P	1
GO:0006486	CGI_10012206	23	26	27	23	protein amino acid glycosylation	protein metabolism	P	1
GO:0006486	CGI_10019410	7	30	15	48	protein amino acid glycosylation	protein metabolism	P	1
GO:0006486	CGI_10023337	28	19	17	36	protein amino acid glycosylation	protein metabolism	P	1
GO:0006486	CGI_10023346	8	38	15	39	protein amino acid glycosylation	protein metabolism	P	1
GO:0006486	CGI_10023347	18	31	22	29	protein amino acid glycosylation	protein metabolism	P	1
GO:0006486	CGI_10026144	7	87	4	2	protein amino acid glycosylation	protein metabolism	P	1
GO:0006487	CGI_10009177	8	35	25	33	protein amino acid N-linked glycosylation	protein metabolism	P	1
GO:0006487	CGI_10024681	17	27	25	32	protein amino acid N-linked glycosylation	protein metabolism	P	1
GO:0006491	CGI_10024818	8	37	15	40	N-glycan processing	protein metabolism	P	1
GO:0006499	CGI_10022615	13	48	19	21	N-terminal protein myristoylation	protein metabolism	P	1
GO:0006508	CGI_10006577	13	37	12	38	proteolysis	protein metabolism	P	1
GO:0006508	CGI_10014835	31	16	32	21	proteolysis	protein metabolism	P	1
GO:0006511	CGI_10000789	41	30	18	11	ubiquitin-dependent protein catabolic process	protein metabolism	P	1
GO:0006511	CGI_10004932	18	33	15	34	ubiquitin-dependent protein catabolic process	protein metabolism	P	1
GO:0006511	CGI_10007039	14	32	18	36	ubiquitin-dependent protein catabolic process	protein metabolism	P	1
GO:0006511	CGI_10007216	19	22	32	27	ubiquitin-dependent protein catabolic process	protein metabolism	P	1
GO:0006511	CGI_10007230	16	29	28	27	ubiquitin-dependent protein catabolic process	protein metabolism	P	1
GO:0006511	CGI_10008715	8	40	16	36	ubiquitin-dependent protein catabolic process	protein metabolism	P	1
GO:0006511	CGI_10013497	20	29	20	30	ubiquitin-dependent protein catabolic process	protein metabolism	P	1
GO:0006511	CGI_10019443	20	17	25	38	ubiquitin-dependent protein catabolic process	protein metabolism	P	1
GO:0006511	CGI_10023361	48	5	23	24	ubiquitin-dependent protein catabolic process	protein metabolism	P	1
GO:0006511	CGI_10024151	13	33	17	37	ubiquitin-dependent protein catabolic process	protein metabolism	P	1
GO:0006511	CGI_10025667	14	35	21	29	ubiquitin-dependent protein catabolic process	protein metabolism	P	1
