Protein	Len	27	32	LogFoldChange	absolute value logfoldchange	Zstatistic	absolute value Zstatistic	fdr	FDRup	FDRdown																												
CHOYP_ACT1.4.7|m.29125	500	277	253	-0.332	0.332	-4.0406	4.0406	0	0.586853	0	CHOYP_ACT1.4.7|m.29125	P02578	ACT1_ACACA	96.78	373	12	0	127	499	3	375	0	764	1	P02578	ACT1_ACACA	reviewed	Actin-1		Acanthamoeba castellanii (Amoeba)	375		GO:0005524				PF00022;	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; ATP binding [GO:0005524]
CHOYP_ACT1.4.7|m.29125	500	277	253	-0.332	0.332	-4.0406	4.0406	0	0.586853	0	CHOYP_ACT1.4.7|m.29125	P02578	ACT1_ACACA	96.78	373	12	0	127	499	3	375	0	764	1	P02578	ACT1_ACACA	reviewed	Actin-1		Acanthamoeba castellanii (Amoeba)	375		 GO:0005737				PF00022;	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; ATP binding [GO:0005524]
CHOYP_ACT1.4.7|m.29125	500	277	253	-0.332	0.332	-4.0406	4.0406	0	0.586853	0	CHOYP_ACT1.4.7|m.29125	P02578	ACT1_ACACA	96.78	373	12	0	127	499	3	375	0	764	1	P02578	ACT1_ACACA	reviewed	Actin-1		Acanthamoeba castellanii (Amoeba)	375		 GO:0005856				PF00022;	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; ATP binding [GO:0005524]
CHOYP_DNAH7.2.2|m.46648	4021	37	13	-1.293	1.293	-4.0317	4.0317	0	0.586866	0	CHOYP_DNAH7.2.2|m.46648	Q8WXX0	DYH7_HUMAN	68.68	4007	1224	11	23	4019	38	4023	0	5799	1	Q8WXX0	DYH7_HUMAN	reviewed	"Dynein heavy chain 7, axonemal (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)"	DNAH7 KIAA0944	Homo sapiens (Human)	4024	cilium-dependent cell motility [GO:0060285]; cilium movement [GO:0003341]; inner dynein arm assembly [GO:0036159]	GO:0003341				PF12780;PF08393;PF03028;PF12777;	axonemal dynein complex [GO:0005858]; cilium [GO:0005929]; cytosol [GO:0005829]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; microtubule motor activity [GO:0003777]; cilium movement [GO:0003341]; cilium-dependent cell motility [GO:0060285]; inner dynein arm assembly [GO:0036159]
CHOYP_DNAH7.2.2|m.46648	4021	37	13	-1.293	1.293	-4.0317	4.0317	0	0.586866	0	CHOYP_DNAH7.2.2|m.46648	Q8WXX0	DYH7_HUMAN	68.68	4007	1224	11	23	4019	38	4023	0	5799	1	Q8WXX0	DYH7_HUMAN	reviewed	"Dynein heavy chain 7, axonemal (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)"	DNAH7 KIAA0944	Homo sapiens (Human)	4024	cilium-dependent cell motility [GO:0060285]; cilium movement [GO:0003341]; inner dynein arm assembly [GO:0036159]	 GO:0003777				PF12780;PF08393;PF03028;PF12777;	axonemal dynein complex [GO:0005858]; cilium [GO:0005929]; cytosol [GO:0005829]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; microtubule motor activity [GO:0003777]; cilium movement [GO:0003341]; cilium-dependent cell motility [GO:0060285]; inner dynein arm assembly [GO:0036159]
CHOYP_DNAH7.2.2|m.46648	4021	37	13	-1.293	1.293	-4.0317	4.0317	0	0.586866	0	CHOYP_DNAH7.2.2|m.46648	Q8WXX0	DYH7_HUMAN	68.68	4007	1224	11	23	4019	38	4023	0	5799	1	Q8WXX0	DYH7_HUMAN	reviewed	"Dynein heavy chain 7, axonemal (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)"	DNAH7 KIAA0944	Homo sapiens (Human)	4024	cilium-dependent cell motility [GO:0060285]; cilium movement [GO:0003341]; inner dynein arm assembly [GO:0036159]	 GO:0005509				PF12780;PF08393;PF03028;PF12777;	axonemal dynein complex [GO:0005858]; cilium [GO:0005929]; cytosol [GO:0005829]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; microtubule motor activity [GO:0003777]; cilium movement [GO:0003341]; cilium-dependent cell motility [GO:0060285]; inner dynein arm assembly [GO:0036159]
CHOYP_DNAH7.2.2|m.46648	4021	37	13	-1.293	1.293	-4.0317	4.0317	0	0.586866	0	CHOYP_DNAH7.2.2|m.46648	Q8WXX0	DYH7_HUMAN	68.68	4007	1224	11	23	4019	38	4023	0	5799	1	Q8WXX0	DYH7_HUMAN	reviewed	"Dynein heavy chain 7, axonemal (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)"	DNAH7 KIAA0944	Homo sapiens (Human)	4024	cilium-dependent cell motility [GO:0060285]; cilium movement [GO:0003341]; inner dynein arm assembly [GO:0036159]	 GO:0005524				PF12780;PF08393;PF03028;PF12777;	axonemal dynein complex [GO:0005858]; cilium [GO:0005929]; cytosol [GO:0005829]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; microtubule motor activity [GO:0003777]; cilium movement [GO:0003341]; cilium-dependent cell motility [GO:0060285]; inner dynein arm assembly [GO:0036159]
CHOYP_DNAH7.2.2|m.46648	4021	37	13	-1.293	1.293	-4.0317	4.0317	0	0.586866	0	CHOYP_DNAH7.2.2|m.46648	Q8WXX0	DYH7_HUMAN	68.68	4007	1224	11	23	4019	38	4023	0	5799	1	Q8WXX0	DYH7_HUMAN	reviewed	"Dynein heavy chain 7, axonemal (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)"	DNAH7 KIAA0944	Homo sapiens (Human)	4024	cilium-dependent cell motility [GO:0060285]; cilium movement [GO:0003341]; inner dynein arm assembly [GO:0036159]	 GO:0005829				PF12780;PF08393;PF03028;PF12777;	axonemal dynein complex [GO:0005858]; cilium [GO:0005929]; cytosol [GO:0005829]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; microtubule motor activity [GO:0003777]; cilium movement [GO:0003341]; cilium-dependent cell motility [GO:0060285]; inner dynein arm assembly [GO:0036159]
CHOYP_DNAH7.2.2|m.46648	4021	37	13	-1.293	1.293	-4.0317	4.0317	0	0.586866	0	CHOYP_DNAH7.2.2|m.46648	Q8WXX0	DYH7_HUMAN	68.68	4007	1224	11	23	4019	38	4023	0	5799	1	Q8WXX0	DYH7_HUMAN	reviewed	"Dynein heavy chain 7, axonemal (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)"	DNAH7 KIAA0944	Homo sapiens (Human)	4024	cilium-dependent cell motility [GO:0060285]; cilium movement [GO:0003341]; inner dynein arm assembly [GO:0036159]	 GO:0005858				PF12780;PF08393;PF03028;PF12777;	axonemal dynein complex [GO:0005858]; cilium [GO:0005929]; cytosol [GO:0005829]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; microtubule motor activity [GO:0003777]; cilium movement [GO:0003341]; cilium-dependent cell motility [GO:0060285]; inner dynein arm assembly [GO:0036159]
CHOYP_DNAH7.2.2|m.46648	4021	37	13	-1.293	1.293	-4.0317	4.0317	0	0.586866	0	CHOYP_DNAH7.2.2|m.46648	Q8WXX0	DYH7_HUMAN	68.68	4007	1224	11	23	4019	38	4023	0	5799	1	Q8WXX0	DYH7_HUMAN	reviewed	"Dynein heavy chain 7, axonemal (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)"	DNAH7 KIAA0944	Homo sapiens (Human)	4024	cilium-dependent cell motility [GO:0060285]; cilium movement [GO:0003341]; inner dynein arm assembly [GO:0036159]	 GO:0005874				PF12780;PF08393;PF03028;PF12777;	axonemal dynein complex [GO:0005858]; cilium [GO:0005929]; cytosol [GO:0005829]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; microtubule motor activity [GO:0003777]; cilium movement [GO:0003341]; cilium-dependent cell motility [GO:0060285]; inner dynein arm assembly [GO:0036159]
CHOYP_DNAH7.2.2|m.46648	4021	37	13	-1.293	1.293	-4.0317	4.0317	0	0.586866	0	CHOYP_DNAH7.2.2|m.46648	Q8WXX0	DYH7_HUMAN	68.68	4007	1224	11	23	4019	38	4023	0	5799	1	Q8WXX0	DYH7_HUMAN	reviewed	"Dynein heavy chain 7, axonemal (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)"	DNAH7 KIAA0944	Homo sapiens (Human)	4024	cilium-dependent cell motility [GO:0060285]; cilium movement [GO:0003341]; inner dynein arm assembly [GO:0036159]	 GO:0005929				PF12780;PF08393;PF03028;PF12777;	axonemal dynein complex [GO:0005858]; cilium [GO:0005929]; cytosol [GO:0005829]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; microtubule motor activity [GO:0003777]; cilium movement [GO:0003341]; cilium-dependent cell motility [GO:0060285]; inner dynein arm assembly [GO:0036159]
CHOYP_DNAH7.2.2|m.46648	4021	37	13	-1.293	1.293	-4.0317	4.0317	0	0.586866	0	CHOYP_DNAH7.2.2|m.46648	Q8WXX0	DYH7_HUMAN	68.68	4007	1224	11	23	4019	38	4023	0	5799	1	Q8WXX0	DYH7_HUMAN	reviewed	"Dynein heavy chain 7, axonemal (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)"	DNAH7 KIAA0944	Homo sapiens (Human)	4024	cilium-dependent cell motility [GO:0060285]; cilium movement [GO:0003341]; inner dynein arm assembly [GO:0036159]	 GO:0036156				PF12780;PF08393;PF03028;PF12777;	axonemal dynein complex [GO:0005858]; cilium [GO:0005929]; cytosol [GO:0005829]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; microtubule motor activity [GO:0003777]; cilium movement [GO:0003341]; cilium-dependent cell motility [GO:0060285]; inner dynein arm assembly [GO:0036159]
CHOYP_DNAH7.2.2|m.46648	4021	37	13	-1.293	1.293	-4.0317	4.0317	0	0.586866	0	CHOYP_DNAH7.2.2|m.46648	Q8WXX0	DYH7_HUMAN	68.68	4007	1224	11	23	4019	38	4023	0	5799	1	Q8WXX0	DYH7_HUMAN	reviewed	"Dynein heavy chain 7, axonemal (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)"	DNAH7 KIAA0944	Homo sapiens (Human)	4024	cilium-dependent cell motility [GO:0060285]; cilium movement [GO:0003341]; inner dynein arm assembly [GO:0036159]	 GO:0036159				PF12780;PF08393;PF03028;PF12777;	axonemal dynein complex [GO:0005858]; cilium [GO:0005929]; cytosol [GO:0005829]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; microtubule motor activity [GO:0003777]; cilium movement [GO:0003341]; cilium-dependent cell motility [GO:0060285]; inner dynein arm assembly [GO:0036159]
CHOYP_DNAH7.2.2|m.46648	4021	37	13	-1.293	1.293	-4.0317	4.0317	0	0.586866	0	CHOYP_DNAH7.2.2|m.46648	Q8WXX0	DYH7_HUMAN	68.68	4007	1224	11	23	4019	38	4023	0	5799	1	Q8WXX0	DYH7_HUMAN	reviewed	"Dynein heavy chain 7, axonemal (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)"	DNAH7 KIAA0944	Homo sapiens (Human)	4024	cilium-dependent cell motility [GO:0060285]; cilium movement [GO:0003341]; inner dynein arm assembly [GO:0036159]	 GO:0060285				PF12780;PF08393;PF03028;PF12777;	axonemal dynein complex [GO:0005858]; cilium [GO:0005929]; cytosol [GO:0005829]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; microtubule motor activity [GO:0003777]; cilium movement [GO:0003341]; cilium-dependent cell motility [GO:0060285]; inner dynein arm assembly [GO:0036159]
K2C1_HUMAN	643	64	37	-0.797	0.797	-3.9474	3.9474	0	0.586995	0																												
CHOYP_LOC100875585.1.1|m.8714	3660	115	84	-0.544	0.544	-3.9089	3.9089	0	0.587057	0	CHOYP_LOC100875585.1.1|m.8714	Q00174	LAMA_DROME	39.19	3294	1832	59	11	3224	8	3210	0	2350	1	Q00174	LAMA_DROME	reviewed	Laminin subunit alpha (Laminin A chain)	LanA lamA CG10236	Drosophila melanogaster (Fruit fly)	3712	"axon guidance [GO:0007411]; brain morphogenesis [GO:0048854]; cell adhesion mediated by integrin [GO:0033627]; dorsal trunk growth, open tracheal system [GO:0035001]; female meiosis chromosome segregation [GO:0016321]; heart development [GO:0007507]; imaginal disc-derived wing morphogenesis [GO:0007476]; inter-male aggressive behavior [GO:0002121]; locomotion involved in locomotory behavior [GO:0031987]; melanotic encapsulation of foreign target [GO:0035011]; mesoderm development [GO:0007498]; negative regulation of synaptic growth at neuromuscular junction [GO:0045886]; regulation of cell adhesion [GO:0030155]; regulation of cell migration [GO:0030334]; regulation of embryonic development [GO:0045995]; regulation of glucose metabolic process [GO:0010906]; startle response [GO:0001964]; substrate adhesion-dependent cell spreading [GO:0034446]"	GO:0001964				PF00052;PF00053;PF00054;PF02210;PF06008;PF06009;PF00055;	"axon [GO:0030424]; basal lamina [GO:0005605]; basement membrane [GO:0005604]; cell junction [GO:0030054]; presynaptic periactive zone [GO:0036062]; synaptic vesicle [GO:0008021]; axon guidance [GO:0007411]; brain morphogenesis [GO:0048854]; cell adhesion mediated by integrin [GO:0033627]; dorsal trunk growth, open tracheal system [GO:0035001]; female meiosis chromosome segregation [GO:0016321]; heart development [GO:0007507]; imaginal disc-derived wing morphogenesis [GO:0007476]; inter-male aggressive behavior [GO:0002121]; locomotion involved in locomotory behavior [GO:0031987]; melanotic encapsulation of foreign target [GO:0035011]; mesoderm development [GO:0007498]; negative regulation of synaptic growth at neuromuscular junction [GO:0045886]; regulation of cell adhesion [GO:0030155]; regulation of cell migration [GO:0030334]; regulation of embryonic development [GO:0045995]; regulation of glucose metabolic process [GO:0010906]; startle response [GO:0001964]; substrate adhesion-dependent cell spreading [GO:0034446]"
CHOYP_LOC100875585.1.1|m.8714	3660	115	84	-0.544	0.544	-3.9089	3.9089	0	0.587057	0	CHOYP_LOC100875585.1.1|m.8714	Q00174	LAMA_DROME	39.19	3294	1832	59	11	3224	8	3210	0	2350	1	Q00174	LAMA_DROME	reviewed	Laminin subunit alpha (Laminin A chain)	LanA lamA CG10236	Drosophila melanogaster (Fruit fly)	3712	"axon guidance [GO:0007411]; brain morphogenesis [GO:0048854]; cell adhesion mediated by integrin [GO:0033627]; dorsal trunk growth, open tracheal system [GO:0035001]; female meiosis chromosome segregation [GO:0016321]; heart development [GO:0007507]; imaginal disc-derived wing morphogenesis [GO:0007476]; inter-male aggressive behavior [GO:0002121]; locomotion involved in locomotory behavior [GO:0031987]; melanotic encapsulation of foreign target [GO:0035011]; mesoderm development [GO:0007498]; negative regulation of synaptic growth at neuromuscular junction [GO:0045886]; regulation of cell adhesion [GO:0030155]; regulation of cell migration [GO:0030334]; regulation of embryonic development [GO:0045995]; regulation of glucose metabolic process [GO:0010906]; startle response [GO:0001964]; substrate adhesion-dependent cell spreading [GO:0034446]"	 GO:0002121				PF00052;PF00053;PF00054;PF02210;PF06008;PF06009;PF00055;	"axon [GO:0030424]; basal lamina [GO:0005605]; basement membrane [GO:0005604]; cell junction [GO:0030054]; presynaptic periactive zone [GO:0036062]; synaptic vesicle [GO:0008021]; axon guidance [GO:0007411]; brain morphogenesis [GO:0048854]; cell adhesion mediated by integrin [GO:0033627]; dorsal trunk growth, open tracheal system [GO:0035001]; female meiosis chromosome segregation [GO:0016321]; heart development [GO:0007507]; imaginal disc-derived wing morphogenesis [GO:0007476]; inter-male aggressive behavior [GO:0002121]; locomotion involved in locomotory behavior [GO:0031987]; melanotic encapsulation of foreign target [GO:0035011]; mesoderm development [GO:0007498]; negative regulation of synaptic growth at neuromuscular junction [GO:0045886]; regulation of cell adhesion [GO:0030155]; regulation of cell migration [GO:0030334]; regulation of embryonic development [GO:0045995]; regulation of glucose metabolic process [GO:0010906]; startle response [GO:0001964]; substrate adhesion-dependent cell spreading [GO:0034446]"
