Protein	Len	3	4	8	11	12	16	LogFoldChange	absolute value logfoldchange	Zstatistic	absolute value z statistic	fdr	FDRup	FDRdown																												
CHOYP_LOC575161.4.5|m.42590	2226	12	0	7	12	12	13	0.664	0.664	2.3558	2.3558	0	0	0.553952	CHOYP_LOC575161.4.5|m.42590	Q61554	FBN1_MOUSE	31.96	1023	487	46	903	1804	474	1408	8.00E-81	302	1	Q61554	FBN1_MOUSE	reviewed	Fibrillin-1 [Cleaved into: Asprosin]	Fbn1 Fbn-1	Mus musculus (Mouse)	2873	activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]	 GO:0035582				PF12662;PF07645;PF00683;	basement membrane [GO:0005604]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular [GO:0005622]; microfibril [GO:0001527]; proteinaceous extracellular matrix [GO:0005578]; calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]; heparin binding [GO:0008201]; hormone activity [GO:0005179]; integrin binding [GO:0005178]; protein complex binding [GO:0032403]; activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]
CHOYP_LOC575161.4.5|m.42590	2226	12	0	7	12	12	13	0.664	0.664	2.3558	2.3558	0	0	0.553952	CHOYP_LOC575161.4.5|m.42590	Q61554	FBN1_MOUSE	31.96	1023	487	46	903	1804	474	1408	8.00E-81	302	1	Q61554	FBN1_MOUSE	reviewed	Fibrillin-1 [Cleaved into: Asprosin]	Fbn1 Fbn-1	Mus musculus (Mouse)	2873	activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]	 GO:0035583				PF12662;PF07645;PF00683;	basement membrane [GO:0005604]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular [GO:0005622]; microfibril [GO:0001527]; proteinaceous extracellular matrix [GO:0005578]; calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]; heparin binding [GO:0008201]; hormone activity [GO:0005179]; integrin binding [GO:0005178]; protein complex binding [GO:0032403]; activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]
CHOYP_LOC575161.4.5|m.42590	2226	12	0	7	12	12	13	0.664	0.664	2.3558	2.3558	0	0	0.553952	CHOYP_LOC575161.4.5|m.42590	Q61554	FBN1_MOUSE	31.96	1023	487	46	903	1804	474	1408	8.00E-81	302	1	Q61554	FBN1_MOUSE	reviewed	Fibrillin-1 [Cleaved into: Asprosin]	Fbn1 Fbn-1	Mus musculus (Mouse)	2873	activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]	 GO:0042593				PF12662;PF07645;PF00683;	basement membrane [GO:0005604]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular [GO:0005622]; microfibril [GO:0001527]; proteinaceous extracellular matrix [GO:0005578]; calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]; heparin binding [GO:0008201]; hormone activity [GO:0005179]; integrin binding [GO:0005178]; protein complex binding [GO:0032403]; activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]
CHOYP_LOC575161.4.5|m.42590	2226	12	0	7	12	12	13	0.664	0.664	2.3558	2.3558	0	0	0.553952	CHOYP_LOC575161.4.5|m.42590	Q61554	FBN1_MOUSE	31.96	1023	487	46	903	1804	474	1408	8.00E-81	302	1	Q61554	FBN1_MOUSE	reviewed	Fibrillin-1 [Cleaved into: Asprosin]	Fbn1 Fbn-1	Mus musculus (Mouse)	2873	activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]	 GO:0043010				PF12662;PF07645;PF00683;	basement membrane [GO:0005604]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular [GO:0005622]; microfibril [GO:0001527]; proteinaceous extracellular matrix [GO:0005578]; calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]; heparin binding [GO:0008201]; hormone activity [GO:0005179]; integrin binding [GO:0005178]; protein complex binding [GO:0032403]; activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]
CHOYP_LOC575161.4.5|m.42590	2226	12	0	7	12	12	13	0.664	0.664	2.3558	2.3558	0	0	0.553952	CHOYP_LOC575161.4.5|m.42590	Q61554	FBN1_MOUSE	31.96	1023	487	46	903	1804	474	1408	8.00E-81	302	1	Q61554	FBN1_MOUSE	reviewed	Fibrillin-1 [Cleaved into: Asprosin]	Fbn1 Fbn-1	Mus musculus (Mouse)	2873	activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]	 GO:0045671				PF12662;PF07645;PF00683;	basement membrane [GO:0005604]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular [GO:0005622]; microfibril [GO:0001527]; proteinaceous extracellular matrix [GO:0005578]; calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]; heparin binding [GO:0008201]; hormone activity [GO:0005179]; integrin binding [GO:0005178]; protein complex binding [GO:0032403]; activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]
CHOYP_LOC575161.4.5|m.42590	2226	12	0	7	12	12	13	0.664	0.664	2.3558	2.3558	0	0	0.553952	CHOYP_LOC575161.4.5|m.42590	Q61554	FBN1_MOUSE	31.96	1023	487	46	903	1804	474	1408	8.00E-81	302	1	Q61554	FBN1_MOUSE	reviewed	Fibrillin-1 [Cleaved into: Asprosin]	Fbn1 Fbn-1	Mus musculus (Mouse)	2873	activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]	 GO:0048048				PF12662;PF07645;PF00683;	basement membrane [GO:0005604]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular [GO:0005622]; microfibril [GO:0001527]; proteinaceous extracellular matrix [GO:0005578]; calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]; heparin binding [GO:0008201]; hormone activity [GO:0005179]; integrin binding [GO:0005178]; protein complex binding [GO:0032403]; activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]
CHOYP_LOC575161.4.5|m.42590	2226	12	0	7	12	12	13	0.664	0.664	2.3558	2.3558	0	0	0.553952	CHOYP_LOC575161.4.5|m.42590	Q61554	FBN1_MOUSE	31.96	1023	487	46	903	1804	474	1408	8.00E-81	302	1	Q61554	FBN1_MOUSE	reviewed	Fibrillin-1 [Cleaved into: Asprosin]	Fbn1 Fbn-1	Mus musculus (Mouse)	2873	activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]	 GO:0048050				PF12662;PF07645;PF00683;	basement membrane [GO:0005604]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular [GO:0005622]; microfibril [GO:0001527]; proteinaceous extracellular matrix [GO:0005578]; calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]; heparin binding [GO:0008201]; hormone activity [GO:0005179]; integrin binding [GO:0005178]; protein complex binding [GO:0032403]; activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]
CHOYP_LOC575161.4.5|m.42590	2226	12	0	7	12	12	13	0.664	0.664	2.3558	2.3558	0	0	0.553952	CHOYP_LOC575161.4.5|m.42590	Q61554	FBN1_MOUSE	31.96	1023	487	46	903	1804	474	1408	8.00E-81	302	1	Q61554	FBN1_MOUSE	reviewed	Fibrillin-1 [Cleaved into: Asprosin]	Fbn1 Fbn-1	Mus musculus (Mouse)	2873	activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]	 GO:0070062				PF12662;PF07645;PF00683;	basement membrane [GO:0005604]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular [GO:0005622]; microfibril [GO:0001527]; proteinaceous extracellular matrix [GO:0005578]; calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]; heparin binding [GO:0008201]; hormone activity [GO:0005179]; integrin binding [GO:0005178]; protein complex binding [GO:0032403]; activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]
CHOYP_LOC575161.4.5|m.42590	2226	12	0	7	12	12	13	0.664	0.664	2.3558	2.3558	0	0	0.553952	CHOYP_LOC575161.4.5|m.42590	Q61554	FBN1_MOUSE	31.96	1023	487	46	903	1804	474	1408	8.00E-81	302	1	Q61554	FBN1_MOUSE	reviewed	Fibrillin-1 [Cleaved into: Asprosin]	Fbn1 Fbn-1	Mus musculus (Mouse)	2873	activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]	 GO:0071560				PF12662;PF07645;PF00683;	basement membrane [GO:0005604]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular [GO:0005622]; microfibril [GO:0001527]; proteinaceous extracellular matrix [GO:0005578]; calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]; heparin binding [GO:0008201]; hormone activity [GO:0005179]; integrin binding [GO:0005178]; protein complex binding [GO:0032403]; activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]
CHOYP_LOC575161.4.5|m.42590	2226	12	0	7	12	12	13	0.664	0.664	2.3558	2.3558	0	0	0.553952	CHOYP_LOC575161.4.5|m.42590	Q61554	FBN1_MOUSE	31.96	1023	487	46	903	1804	474	1408	8.00E-81	302	1	Q61554	FBN1_MOUSE	reviewed	Fibrillin-1 [Cleaved into: Asprosin]	Fbn1 Fbn-1	Mus musculus (Mouse)	2873	activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]	 GO:1990314				PF12662;PF07645;PF00683;	basement membrane [GO:0005604]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular [GO:0005622]; microfibril [GO:0001527]; proteinaceous extracellular matrix [GO:0005578]; calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]; heparin binding [GO:0008201]; hormone activity [GO:0005179]; integrin binding [GO:0005178]; protein complex binding [GO:0032403]; activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]
CHOYP_LOC575161.4.5|m.42590	2226	12	0	7	12	12	13	0.664	0.664	2.3558	2.3558	0	0	0.553952	CHOYP_LOC575161.4.5|m.42590	Q61554	FBN1_MOUSE	31.96	1023	487	46	903	1804	474	1408	8.00E-81	302	1	Q61554	FBN1_MOUSE	reviewed	Fibrillin-1 [Cleaved into: Asprosin]	Fbn1 Fbn-1	Mus musculus (Mouse)	2873	activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]	 GO:2001205				PF12662;PF07645;PF00683;	basement membrane [GO:0005604]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular [GO:0005622]; microfibril [GO:0001527]; proteinaceous extracellular matrix [GO:0005578]; calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]; heparin binding [GO:0008201]; hormone activity [GO:0005179]; integrin binding [GO:0005178]; protein complex binding [GO:0032403]; activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]
CHOYP_VOLCADRAFT_93060.1.2|m.3949	935	5	4	4	11	8	9	0.81	0.81	2.3462	2.3462	0	0	0.554082	CHOYP_VOLCADRAFT_93060.1.2|m.3949	O96790	DPGN_DIPMA	34.31	306	132	11	685	921	27	332	4.00E-31	130	1	O96790	DPGN_DIPMA	reviewed	Serine protease inhibitor dipetalogastin (Dipetalin) (Fragment)		Dipetalogaster maximus (Blood-sucking bug)	351	negative regulation of coagulation [GO:0050819]	GO:0004867				PF00050;PF07648;	extracellular region [GO:0005576]; serine-type endopeptidase inhibitor activity [GO:0004867]; negative regulation of coagulation [GO:0050819]
CHOYP_VOLCADRAFT_93060.1.2|m.3949	935	5	4	4	11	8	9	0.81	0.81	2.3462	2.3462	0	0	0.554082	CHOYP_VOLCADRAFT_93060.1.2|m.3949	O96790	DPGN_DIPMA	34.31	306	132	11	685	921	27	332	4.00E-31	130	1	O96790	DPGN_DIPMA	reviewed	Serine protease inhibitor dipetalogastin (Dipetalin) (Fragment)		Dipetalogaster maximus (Blood-sucking bug)	351	negative regulation of coagulation [GO:0050819]	 GO:0005576				PF00050;PF07648;	extracellular region [GO:0005576]; serine-type endopeptidase inhibitor activity [GO:0004867]; negative regulation of coagulation [GO:0050819]
